CustomerID,FirstName,LastName,CreditCardNumber,OrderID,PurchaseDate,DeliveryDate,ShippingClass,ProductID,Department,Category,ItemPurchased,Quantity,Price,ShippingCost,Discount,Sales,Profit,DistributionCenterID,DeliveryZipCode,HomeZipCode,TransactionStatus,City,Region,State,Country,Segment,OrderPriority,OrderReturned,OrderDeliveryDelayed,Rating,ReviewID,Friends,SharedWith,ZipCodeInSupplyChainNet,CityInSupplyChainNet,StateInSupplyChainNet,LatitudeInSupplyChainNet,LongitudeInSupplyChainNet,FacilityIDInSupplyChainNet,DistributionCenterIDInSupplyChainNet,WarehouseIDInSupplyChainNet
491-62-8586,Elza,Shanahan,xxxx-xxxx-xxxx-4517,05b56efc-6144-4b25-9457-c44db8a22694,Mon May 09 22:33:45 EDT 2022,Tue May 10 22:31:28 EDT 2022,Next Day,OFF-AP-1361-353,Office Supplies,Appliances,Onida LED 32 inch,4,389.94,23.51,21.25,1562.02,203.0626,DistributionCenter_93,39901,39901,Approved,Atlanta,TO_BE_ADDED,GA,USA,Consumer,medium,No,No,1,56efc-6144,186-05-6748;063-90-2718,186-05-6748,39901,Atlanta,GA,33.891251,-84.07456,,DistributionCenter_93,Warehouse_17
472-70-6840,Elvie,Murazik,xxxx-xxxx-xxxx-8200,e0fb4a36-bef4-421e-8bb2-d8453a26980e,Mon May 09 22:34:29 EDT 2022,Wed May 11 22:30:33 EDT 2022,Two Day,SPO-FI-2170-260,Sports,Fitness,Cleats,4,81.61,6.44,19.25,313.63,28.226699999999997,DistributionCenter_19,10115,10115,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,Critical,Yes,No,3,b4a36-bef4,782-87-5855;816-81-0036;394-34-4187;612-67-8622,816-81-0036;394-34-4187,10115,New York,NY,40.810906,-73.96375,,DistributionCenter_19,Warehouse_6
546-62-4313,Alicia,Reinger,xxxx-xxxx-xxxx-8379,960e6a3b-4312-4ee6-be0a-e7b82bc0329d,Mon May 09 22:29:54 EDT 2022,Wed May 11 22:39:57 EDT 2022,Two Day,FUR-BO-8617-153,Furniture,Bookcases,Glory Bookcase - Furnishings,4,144.85,12.3,10.47,581.2299999999999,104.62139999999998,DistributionCenter_84,37239,37239,Approved,Nashville,TO_BE_ADDED,TN,USA,Corporate,High,Yes,No,1,e6a3b-4312,,,37239,Nashville,TN,36.186605,-86.785248,,DistributionCenter_84,Warehouse_2
454-14-4930,Emie,Hills,xxxx-xxxx-xxxx-9551,069f5346-b007-4b3f-867a-8c6bcaa12769,Mon May 09 22:39:49 EDT 2022,Wed May 11 22:32:20 EDT 2022,Two Day,CLO-SH-1423-251,Clothing,Shorts,Everlane Shorts - Navy,2,794.65,7.47,15.21,1581.56,142.3404,DistributionCenter_3,60677,60677,Approved,Chicago,TO_BE_ADDED,IL,USA,Corporate,Critical,No,No,4,,,,60677,Chicago,IL,41.811929,-87.68732,,DistributionCenter_3,Warehouse_2
291-94-3714,Robyn,Wuckert,xxxx-xxxx-xxxx-3105,464429ac-46a1-43de-9c1f-abeb193d263f,Mon May 09 22:38:41 EDT 2022,Tue May 10 22:28:32 EDT 2022,Next Day,SPO-FI-2160-616,Sports,Fitness,Football,2,52.5,9.59,41.16,73.43,9.545900000000001,DistributionCenter_6,60650,60650,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,High,Yes,No,2,,523-35-7919;748-46-2260;787-69-1364,748-46-2260;787-69-1364,60650,Chicago,IL,41.818682,-87.743454,,DistributionCenter_6,Warehouse_2
050-90-9211,Lorenz,Schamberger,xxxx-xxxx-xxxx-0865,997ffada-f090-4dc7-b7e7-17cbe8332a22,Mon May 09 22:36:06 EDT 2022,Wed May 11 22:28:23 EDT 2022,Two Day,OFF-BI-7850-268,Office Supplies,Binders,Alpha Singer Bind Cover,5,13.48,2.2,1.96,67.64000000000001,13.528000000000004,DistributionCenter_34,90013,90013,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Consumer,low,No,No,0,,322-95-6337;218-84-9605;674-88-0791;406-87-1514,,90013,Los Angeles,CA,34.044662,-118.24255,DistributionCenter_34,DistributionCenter_34,Warehouse_12
314-49-3226,Earlene,Boyle,xxxx-xxxx-xxxx-8449,ecfa60d9-2ee6-4d4a-afcd-8aac41391b87,Mon May 09 22:27:46 EDT 2022,Sat May 14 22:37:34 EDT 2022,Standard,FUR-FU-5222-863,Furniture,Furnishings,PVC Carpeting,4,269.01,15.76,11.38,1080.4199999999998,86.43359999999998,DistributionCenter_9,60638,60638,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,low,No,No,2,a60d9-2ee6,,,60638,Chicago,IL,41.787982,-87.7738,DistributionCenter_9,DistributionCenter_9,Warehouse_3
597-44-2778,Hannah,Jast,xxxx-xxxx-xxxx-8279,e13e2855-dade-4114-87ec-b1bd8edae99f,Mon May 09 22:28:56 EDT 2022,Wed May 11 22:39:50 EDT 2022,Two Day,CLO-SH-8580-301,Clothing,Shorts,Brooks Brothers Shorts - Light Khaki,4,556.01,6.26,12.35,2217.9500000000003,332.69250000000005,DistributionCenter_32,2202,2202,Approved,Boston,TO_BE_ADDED,MA,USA,Consumer,low,No,No,0,,,,2202,Boston,MA,42.361094,-71.061814,,DistributionCenter_32,Warehouse_11
533-46-0315,Raegan,Frami,xxxx-xxxx-xxxx-0488,7a97f3e3-7326-46cd-b6c9-2e53c08e2b19,Mon May 09 22:32:49 EDT 2022,Wed May 11 22:36:14 EDT 2022,Two Day,CLO-SH-8466-897,Clothing,Shorts,Brooks Brothers Shorts - Salmon,3,516.72,7.27,13.69,1543.74,154.37400000000002,DistributionCenter_16,10278,10278,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,High,No,No,1,,,,10278,New York,NY,40.715721,-74.00395,,DistributionCenter_16,Warehouse_5
804-73-6071,Crystal,Dach,xxxx-xxxx-xxxx-7555,d017b76f-e615-40ec-aeac-e49b351456af,Mon May 09 22:38:41 EDT 2022,Sat May 14 22:31:59 EDT 2022,Standard,CLO-TS-3737-646,Clothing,TShirt,JCrew Tshirt - White,4,76.63,4.39,5.18,305.72999999999996,39.744899999999994,DistributionCenter_94,30388,30388,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,medium,No,No,2,,836-23-3331;338-01-5355,836-23-3331;338-01-5355,30388,Atlanta,GA,33.844371,-84.47405,,DistributionCenter_94,Warehouse_17
035-44-8369,June,Lind,xxxx-xxxx-xxxx-3286,ca6afa86-1589-4e5a-bea8-04b9502443ae,Mon May 09 22:40:06 EDT 2022,Wed May 11 22:29:47 EDT 2022,Two Day,ELE-CO-0206-311,Electronics,Copiers,Sharp Wireless Fax - Laser,3,568.12,24.91,20.99,1708.2800000000002,273.32480000000004,DistributionCenter_33,2241,2241,Approved,Boston,TO_BE_ADDED,MA,USA,Consumer,Critical,No,Yes,1,afa86-1589,306-99-6732;349-01-3958;429-26-5050,349-01-3958,2241,Boston,MA,42.338947,-70.919635,,DistributionCenter_33,Warehouse_11
175-60-3482,Pearlie,Kulas,xxxx-xxxx-xxxx-7602,644f3867-3431-4f66-b154-8e56df7f954e,Mon May 09 22:37:14 EDT 2022,Tue May 10 22:28:14 EDT 2022,Next Day,GRO-BE-4328-308,Grocery,Beans,Northern Beans,3,1.45,2.4,0.67,6.08,1.2160000000000002,DistributionCenter_71,75205,75205,Approved,Dallas,TO_BE_ADDED,TX,USA,Consumer,High,No,No,0,,414-01-5030;812-76-9037,414-01-5030;812-76-9037,75205,Dallas,TX,32.836094,-96.79524,,DistributionCenter_71,Warehouse_19
482-55-2470,Maiya,Bergnaum,xxxx-xxxx-xxxx-1662,11dc74c7-2c33-402b-af0a-9699ee04eb74,Mon May 09 22:32:49 EDT 2022,Sat May 14 22:31:01 EDT 2022,Standard,FUR-FU-8417-300,Furniture,Furnishings,Wooden Glass Frame,2,266.79,16.77,10.44,539.91,70.1883,DistributionCenter_94,30318,30318,Approved,Atlanta,TO_BE_ADDED,GA,USA,Corporate,medium,No,No,3,c74c7-2c33,225-79-8329;749-68-2673;409-11-1058;646-91-5568,749-68-2673;409-11-1058;646-91-5568,30318,Atlanta,GA,33.786805,-84.437,,DistributionCenter_94,Warehouse_17
261-52-5091,Kelly,Schimmel,xxxx-xxxx-xxxx-2491,0dcbb98b-ae88-4c8b-8286-c02d6f8c9c03,Mon May 09 22:36:29 EDT 2022,Tue May 10 22:30:03 EDT 2022,Next Day,CLO-TS-5470-576,Clothing,TShirt,Chicago Bulls Tshirt - Red,5,24.7,3.47,9.17,117.8,9.424,DistributionCenter_62,33169,33169,Approved,Miami,TO_BE_ADDED,FL,USA,Consumer,medium,No,No,3,,741-36-7810;511-64-7545;490-25-4908;334-96-6806,511-64-7545;490-25-4908;334-96-6806,33169,Miami,FL,25.94267,-80.21276,,DistributionCenter_62,Warehouse_17
755-58-3666,Brent,Hackett,xxxx-xxxx-xxxx-1176,b28bcb14-ebdf-4bd7-9f08-30de2f5bbcb3,Mon May 09 22:36:56 EDT 2022,Wed May 11 22:40:00 EDT 2022,Two Day,OFF-AR-0326-842,Office Supplies,Art,Pencils - Medium Soft,4,8.02,1.49,1.99,31.58,1.2631999999999999,DistributionCenter_18,10129,10129,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,Critical,No,No,3,bcb14-ebdf,130-95-2473,130-95-2473,10129,New York,NY,40.780751,-73.977182,,DistributionCenter_18,Warehouse_6
436-95-8884,Duane,Bednar,xxxx-xxxx-xxxx-9837,75884fca-229c-4900-aaa3-543faee96029,Mon May 09 22:38:30 EDT 2022,Wed May 11 22:36:40 EDT 2022,Two Day,FUR-FU-1760-801,Furniture,Furnishings,Study Table Accessories - Dusk,4,200.13,18.61,11.53,807.6,161.52,DistributionCenter_52,33143,33143,Approved,Miami,TO_BE_ADDED,FL,USA,Corporate,medium,Yes,No,1,,,,33143,Miami,FL,25.702929,-80.29642,,DistributionCenter_52,Warehouse_16
841-06-3133,Enrique,Dickinson,xxxx-xxxx-xxxx-1640,3f3afe66-9337-4a79-a5cf-c8ebed3efceb,Mon May 09 22:37:56 EDT 2022,Sat May 14 22:40:17 EDT 2022,Standard,FUR-BO-8257-884,Furniture,Bookcases,Wheelo Bookcase - Multipurpose,2,101.86,12.55,10.07,206.20000000000002,30.93,DistributionCenter_95,30366,30366,Approved,Atlanta,TO_BE_ADDED,GA,USA,Consumer,low,No,No,2,,857-55-9614;305-23-2798;698-09-0869;868-99-1077,305-23-2798;698-09-0869,30366,Atlanta,GA,33.891251,-84.07456,,DistributionCenter_95,Warehouse_17
258-81-4824,Bernie,Kirlin,xxxx-xxxx-xxxx-6895,9ef73388-ca55-4c08-85b7-8e5d5eabc02a,Mon May 09 22:36:24 EDT 2022,Sat May 14 22:31:45 EDT 2022,Standard,CLO-SH-0051-671,Clothing,Shorts,Brooks Brothers Shorts - Salmon,3,722.21,5.6,14.25,2157.98,431.596,DistributionCenter_14,10007,10007,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,low,No,No,4,,,,10007,New York,NY,40.714754,-74.00721,,DistributionCenter_14,Warehouse_5
528-08-3442,Scottie,Marvin,xxxx-xxxx-xxxx-3760,c9c3c5fc-481d-41f7-96a4-62bd52991bb4,Mon May 09 22:29:08 EDT 2022,Sat May 14 22:37:09 EDT 2022,Standard,OFF-BI-6178-989,Office Supplies,Binders,Avery Binding System,2,12.09,2.87,1.22,25.830000000000002,3.6162000000000005,DistributionCenter_18,10004,10004,Declined,New York,TO_BE_ADDED,NJ,USA,Corporate,High,Yes,No,4,,263-40-6601;846-73-7775;873-29-2771;574-68-9858,263-40-6601,10004,New York,NJ,40.699226,-74.04118,DistributionCenter_18,DistributionCenter_18,Warehouse_6
204-39-2972,Keven,Weissnat,xxxx-xxxx-xxxx-6485,f82ea990-d001-48dd-bad9-eff9a4845682,Mon May 09 22:27:10 EDT 2022,Tue May 10 22:40:04 EDT 2022,Next Day,CLO-TS-0458-837,Clothing,TShirt,Gap Tshirt - Black,2,29.18,4.92,6.22,57.06,0.5706,DistributionCenter_56,33234,33234,Approved,Miami,TO_BE_ADDED,FL,USA,Home Office,Critical,No,No,1,,033-40-3920;395-56-5839;851-12-2256,033-40-3920;851-12-2256,33234,Miami,FL,25.558428,-80.458168,,DistributionCenter_56,Warehouse_16
110-54-7328,Alene,Ondricka,xxxx-xxxx-xxxx-1412,f40a219d-c886-4fe5-b7ee-bee3ccc41fa2,Mon May 09 22:36:40 EDT 2022,Sat May 14 22:36:53 EDT 2022,Standard,FUR-CH-2865-426,Furniture,Chairs,Comfy Office Chair - Dusk,1,119.35,12.55,11.05,120.85,18.127499999999998,DistributionCenter_6,60690,60690,Declined,Chicago,TO_BE_ADDED,IL,USA,Consumer,medium,No,No,3,,004-92-9331,,60690,Chicago,IL,41.811929,-87.68732,,DistributionCenter_6,Warehouse_2
783-35-7918,Hipolito,Konopelski,xxxx-xxxx-xxxx-9640,47cb1648-10e8-4f81-a11c-73dd236de97f,Mon May 09 22:38:12 EDT 2022,Wed May 11 22:26:43 EDT 2022,Two Day,CLO-SH-4760-833,Clothing,Shorts,Gap Shorts - Khaki,1,576.58,11.34,11.06,576.8600000000001,92.29760000000002,DistributionCenter_2,60623,60623,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,High,No,No,1,,646-91-5568;549-67-6455;101-96-3964,646-91-5568;549-67-6455,60623,Chicago,IL,41.850232,-87.718,,DistributionCenter_2,Warehouse_1
557-81-4771,Jewel,Predovic,xxxx-xxxx-xxxx-9040,9cddaa8f-1c8d-4020-9512-0656a9d3a95c,Mon May 09 22:26:59 EDT 2022,Tue May 10 22:35:47 EDT 2022,Next Day,FUR-CH-7610-248,Furniture,Chairs,PVC Chair - Indigo,1,141.08,12.34,11.63,141.79000000000002,4.2537,DistributionCenter_71,75221,75221,Approved,Dallas,TO_BE_ADDED,TX,USA,Consumer,High,No,Yes,4,daa8f-1c8d,,,75221,Dallas,TX,32.814728,-96.787725,,DistributionCenter_71,Warehouse_19
726-36-1353,Desmond,Hessel,xxxx-xxxx-xxxx-1723,68e4a034-9fe8-492a-9a10-82428a8ac786,Mon May 09 22:32:48 EDT 2022,Wed May 11 22:32:20 EDT 2022,Two Day,FUR-TA-5366-747,Furniture,Tables,Brite Conference Table - Assembled,3,238.67,11.73,11.62,716.12,121.74040000000001,DistributionCenter_28,2121,2121,Declined,Boston,TO_BE_ADDED,MA,USA,Home Office,medium,No,No,0,4a034-9fe8,,,2121,Boston,MA,42.307448,-71.08127,DistributionCenter_28,DistributionCenter_28,Warehouse_10
096-21-9819,Warren,Connelly,xxxx-xxxx-xxxx-9396,749158bf-e376-4b9d-9f73-f7d4b874bdd4,Mon May 09 22:33:26 EDT 2022,Tue May 10 22:39:11 EDT 2022,Next Day,CLO-TS-8389-956,Clothing,TShirt,Gap Tshirt - Green,3,57.12,4.37,6.7,169.03,11.8321,DistributionCenter_23,10133,10133,Declined,New York,TO_BE_ADDED,NY,USA,Home Office,low,No,No,3,,012-64-2029,,10133,New York,NY,40.780751,-73.977182,,DistributionCenter_23,Warehouse_8
496-64-9074,Lorenza,Zieme,xxxx-xxxx-xxxx-4013,261d8595-2c03-4370-97ad-246cd4c694bb,Mon May 09 22:34:01 EDT 2022,Sat May 14 22:39:11 EDT 2022,Standard,ELE-CO-4317-231,Electronics,Copiers,Hewlett Wireless Fax - Laser,4,531.38,24.9,21.89,2128.53,106.42650000000002,DistributionCenter_21,10015,10015,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,medium,No,No,2,,839-52-7371;145-16-4036,,10015,New York,NY,40.780751,-73.977182,,DistributionCenter_21,Warehouse_7
248-48-4225,Broderick,Bins,xxxx-xxxx-xxxx-3454,62d1154e-4ef8-4e6e-bca0-fe09d906884b,Mon May 09 22:37:54 EDT 2022,Sat May 14 22:37:58 EDT 2022,Standard,ELE-CO-1606-842,Electronics,Copiers,Zoho Wireless Scanner - Automatic,4,571.49,24.91,21.28,2289.5899999999997,435.02209999999997,DistributionCenter_20,10090,10090,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,low,No,No,4,,749-80-6256;371-72-4199,749-80-6256;371-72-4199,10090,New York,NY,40.780751,-73.977182,,DistributionCenter_20,Warehouse_7
489-16-3494,Giles,Herzog,xxxx-xxxx-xxxx-9951,36d6474e-8ce6-409f-9589-a284ff14d44a,Mon May 09 22:32:27 EDT 2022,Tue May 10 22:34:25 EDT 2022,Next Day,CLO-SH-0348-461,Clothing,Shorts,Brooks Brothers Shorts - Salmon,2,632.45,9.36,16.78,1257.48,238.9212,DistributionCenter_8,60661,60661,Declined,Chicago,TO_BE_ADDED,IL,USA,Consumer,Critical,No,No,2,6474e-8ce6,386-92-6491;824-47-2157;294-87-9735;056-79-3009,294-87-9735;056-79-3009,60661,Chicago,IL,41.882082,-87.64461,,DistributionCenter_8,Warehouse_3
649-82-9577,Amari,O'Conner,xxxx-xxxx-xxxx-4846,3134f6ee-45a5-41d5-ad79-2b59b4c34fce,Mon May 09 22:30:20 EDT 2022,Sat May 14 22:33:24 EDT 2022,Standard,GRO-BE-5075-713,Grocery,Beans,Northern Beans,5,2.58,2.27,0.57,14.6,2.19,DistributionCenter_27,10151,10151,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,Critical,No,No,1,4f6ee-45a5,,,10151,New York,NY,40.763419,-73.973971,,DistributionCenter_27,Warehouse_9
323-02-7994,Cathrine,Boehm,xxxx-xxxx-xxxx-5535,23c8cb05-a478-4afb-b814-9303a947ccc8,Mon May 09 22:29:18 EDT 2022,Tue May 10 22:39:59 EDT 2022,Next Day,GRO-NU-0677-694,Grocery,Nuts,Peanuts,3,7.84,1.22,2.9,21.84,0.6552,DistributionCenter_42,90055,90055,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Home Office,medium,No,No,4,8cb05-a478,102-83-1583,,90055,Los Angeles,CA,33.786594,-118.298662,,DistributionCenter_42,Warehouse_14
580-49-7269,Destany,Crooks,xxxx-xxxx-xxxx-2055,496f32b0-01ed-409e-8a79-7b410485a345,Mon May 09 22:37:46 EDT 2022,Sat May 14 22:39:15 EDT 2022,Standard,ELE-PH-6423-336,Electronics,Phones,Samsung Smart Phone,1,781.91,6.5,15.26,773.15,23.194499999999998,DistributionCenter_57,33142,33142,Approved,Miami,TO_BE_ADDED,FL,USA,Home Office,High,Yes,No,3,f32b0-01ed,135-90-5194;124-47-5742;554-03-9786,554-03-9786,33142,Miami,FL,25.812625,-80.2369,,DistributionCenter_57,Warehouse_17
385-62-5888,Alene,Quigley,xxxx-xxxx-xxxx-0707,a8450057-6471-46de-947c-81990b161d85,Mon May 09 22:31:45 EDT 2022,Tue May 10 22:34:35 EDT 2022,Next Day,GRO-PA-4616-649,Grocery,Pasta,Bow Tie,3,1.02,2.3,0.62,4.74,0.23700000000000002,DistributionCenter_85,37206,37206,Approved,Nashville,TO_BE_ADDED,TN,USA,Home Office,low,No,No,2,50057-6471,749-80-6256,,37206,Nashville,TN,36.180806,-86.74176,,DistributionCenter_85,Warehouse_2
649-82-9577,Amari,O'Conner,xxxx-xxxx-xxxx-4846,b6e72ad2-f654-4425-ba18-9528946f4fc2,Mon May 09 22:27:18 EDT 2022,Wed May 11 22:30:39 EDT 2022,Two Day,CLO-SH-0776-261,Clothing,Shorts,Everlane Shorts - Navy,1,682.9,9.03,17.11,674.8199999999999,101.22299999999998,DistributionCenter_9,60610,60610,Approved,Chicago,TO_BE_ADDED,IL,USA,Corporate,low,No,No,4,,294-66-8609;424-64-7708;176-29-1472,424-64-7708,60610,Chicago,IL,41.898582,-87.6371,,DistributionCenter_9,Warehouse_3
724-40-2843,Cheyenne,Dickens,xxxx-xxxx-xxxx-0895,04110e99-4848-4f9b-a01c-2d5aacd47a5a,Mon May 09 22:38:58 EDT 2022,Tue May 10 22:36:05 EDT 2022,Next Day,ELE-AC-4367-272,Electronics,Accessories,Electronic Pen,5,169.65,12.05,10.44,849.8599999999999,118.9804,DistributionCenter_71,75237,75237,Declined,Dallas,TO_BE_ADDED,TX,USA,Corporate,low,Yes,No,2,,476-58-7218;683-15-4098;619-20-1712,476-58-7218,75237,Dallas,TX,32.666984,-96.87633,,DistributionCenter_71,Warehouse_19
724-40-2843,Cheyenne,Dickens,xxxx-xxxx-xxxx-0895,8b968827-5be4-43eb-b8be-b9a08b337275,Mon May 09 22:27:20 EDT 2022,Sat May 14 22:39:07 EDT 2022,Standard,ELE-CO-1262-837,Electronics,Copiers,HP Digital Scanner,5,519.58,25.09,20.33,2602.6600000000003,286.29260000000005,DistributionCenter_29,2205,2205,Declined,Boston,TO_BE_ADDED,MA,USA,Consumer,Critical,No,No,1,,035-86-6264,035-86-6264,2205,Boston,MA,42.350334,-71.053877,,DistributionCenter_29,Warehouse_10
566-70-4159,Delmer,Olson,xxxx-xxxx-xxxx-6860,cb4e5f77-d89f-46ab-b3bd-e38fc9467966,Mon May 09 22:38:10 EDT 2022,Sat May 14 22:35:13 EDT 2022,Standard,OFF-AP-7175-462,Office Supplies,Appliances,LG Microwave - Black,2,388.02,26.58,21.66,780.96,117.144,DistributionCenter_25,10024,10024,Approved,New York,TO_BE_ADDED,NY,USA,Home Office,medium,No,No,2,e5f77-d89f,857-16-9410;331-60-4066;644-01-7575,857-16-9410;331-60-4066;644-01-7575,10024,New York,NY,40.786387,-73.97709,,DistributionCenter_25,Warehouse_9
110-54-7328,Alene,Ondricka,xxxx-xxxx-xxxx-1412,40694b1d-6dd3-4399-a282-defa9116dc7a,Mon May 09 22:31:08 EDT 2022,Sat May 14 22:39:27 EDT 2022,Standard,GRO-PA-0807-605,Grocery,Pasta,Spagetti,3,1.22,2.02,0.74,4.9399999999999995,0.3952,DistributionCenter_32,2123,2123,Declined,Boston,TO_BE_ADDED,MA,USA,Home Office,High,No,No,2,94b1d-6dd3,,,2123,Boston,MA,42.338947,-70.919635,,DistributionCenter_32,Warehouse_11
790-44-1442,Rico,Feeney,xxxx-xxxx-xxxx-3942,b1b6e842-a56b-417e-872a-2925a688f4bd,Mon May 09 22:27:16 EDT 2022,Sat May 14 22:30:01 EDT 2022,Standard,ELE-AC-2779-837,Electronics,Accessories,1TB Portable External Hard Drive,3,194.56,12.16,11.39,584.45,29.222500000000004,DistributionCenter_18,10129,10129,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,medium,Yes,No,2,6e842-a56b,,,10129,New York,NY,40.780751,-73.977182,,DistributionCenter_18,Warehouse_6
328-97-0564,Buck,Stiedemann,xxxx-xxxx-xxxx-7553,e86873a8-31f4-4d7c-b525-914bc576f79d,Mon May 09 22:30:12 EDT 2022,Tue May 10 22:39:20 EDT 2022,Next Day,ELE-PH-8834-108,Electronics,Phones,Samsung Smart Phone,2,669.31,6.89,12.53,1332.98,66.649,DistributionCenter_50,33184,33184,Approved,Miami,TO_BE_ADDED,FL,USA,Consumer,low,No,No,4,873a8-31f4,528-86-5814;000-47-2350;565-73-9368;379-03-9263,,33184,Miami,FL,25.759184,-80.40773,,DistributionCenter_50,Warehouse_15
557-81-4771,Jewel,Predovic,xxxx-xxxx-xxxx-9040,41aea277-d8ed-4dd1-bf2d-a57c3b133e10,Mon May 09 22:37:05 EDT 2022,Sat May 14 22:39:53 EDT 2022,Standard,OFF-AP-1668-084,Office Supplies,Appliances,KitchenAid Microwave - White,1,331.45,23.02,22.59,331.88,6.6376,DistributionCenter_65,75382,75382,Approved,Dallas,TO_BE_ADDED,TX,USA,Home Office,medium,No,No,1,ea277-d8ed,225-79-8329,,75382,Dallas,TX,32.767268,-96.777626,,DistributionCenter_65,Warehouse_18
248-48-4225,Broderick,Bins,xxxx-xxxx-xxxx-3454,cf376954-1da3-43a5-a2dd-b7ddbc9fb124,Mon May 09 22:28:12 EDT 2022,Sat May 14 22:35:44 EDT 2022,Standard,CLO-TS-8284-754,Clothing,TShirt,Everlane Tshirt - Navy,4,82.91,3.08,8.8,325.91999999999996,29.332799999999995,DistributionCenter_6,60624,60624,Approved,Chicago,TO_BE_ADDED,IL,USA,Consumer,medium,Yes,No,3,76954-1da3,,,60624,Chicago,IL,41.879365,-87.72199,,DistributionCenter_6,Warehouse_2
079-63-1139,Dasia,Schmidt,xxxx-xxxx-xxxx-8928,5f69ee23-c9bc-419b-bf5a-62db5a25b3b4,Mon May 09 22:27:57 EDT 2022,Tue May 10 22:27:19 EDT 2022,Next Day,OFF-AP-2238-783,Office Supplies,Appliances,Philips Refrigerator - Blue,2,386.0,23.56,22.14,773.42,92.81039999999999,DistributionCenter_7,60669,60669,Declined,Chicago,TO_BE_ADDED,IL,USA,Home Office,medium,No,No,3,9ee23-c9bc,,,60669,Chicago,IL,41.811929,-87.68732,,DistributionCenter_7,Warehouse_3
079-63-1139,Dasia,Schmidt,xxxx-xxxx-xxxx-8928,c756e0dc-1fe3-4e80-a5f0-257dd5b1b353,Mon May 09 22:32:02 EDT 2022,Tue May 10 22:37:25 EDT 2022,Next Day,ELE-AC-5007-077,Electronics,Accessories,Logitech Wireless Mouse,3,117.23,13.0,10.16,354.53,24.8171,DistributionCenter_4,60608,60608,Approved,Chicago,TO_BE_ADDED,IL,USA,Home Office,low,No,No,0,,,,60608,Chicago,IL,41.850532,-87.6699,,DistributionCenter_4,Warehouse_2
323-02-7994,Cathrine,Boehm,xxxx-xxxx-xxxx-5535,9266f2bb-1710-4f1b-a213-b47c87e317a2,Mon May 09 22:31:05 EDT 2022,Tue May 10 22:29:27 EDT 2022,Next Day,GRO-BE-2083-101,Grocery,Beans,Black Beans,2,3.0,2.64,0.71,7.93,1.2688,DistributionCenter_10,60611,60611,Declined,Chicago,TO_BE_ADDED,IL,USA,Consumer,Critical,No,No,3,6f2bb-1710,576-16-5681;805-39-4469;446-15-1677;466-18-7384,466-18-7384,60611,Chicago,IL,41.904667,-87.62504,,DistributionCenter_10,Warehouse_3
328-97-0564,Buck,Stiedemann,xxxx-xxxx-xxxx-7553,b0922758-0998-461d-bef8-5ca6b1b721d8,Mon May 09 22:28:22 EDT 2022,Tue May 10 22:39:57 EDT 2022,Next Day,GRO-PA-6956-673,Grocery,Pasta,Spagetti,3,1.83,2.22,0.68,7.030000000000001,0.14060000000000003,DistributionCenter_14,10080,10080,Approved,New York,TO_BE_ADDED,NY,USA,Consumer,low,No,No,0,22758-0998,298-81-1486;700-86-0937,,10080,New York,NY,40.780751,-73.977182,,DistributionCenter_14,Warehouse_5
110-54-7328,Alene,Ondricka,xxxx-xxxx-xxxx-1412,012d9bf9-ccaa-4a75-9850-1a443be2f4ee,Mon May 09 22:28:46 EDT 2022,Tue May 10 22:33:46 EDT 2022,Next Day,SPO-HU-3032-971,Sports,Hunting & Fishing,Tackle Box,3,573.3,19.23,41.07,1698.06,322.6314,DistributionCenter_25,10079,10079,Approved,New York,TO_BE_ADDED,NY,USA,Corporate,High,No,No,0,d9bf9-ccaa,110-18-4388;106-74-4772;635-90-6514;569-63-8276,110-18-4388;569-63-8276,10079,New York,NY,40.780751,-73.977182,,DistributionCenter_25,Warehouse_9
207-50-2484,Ned,Kohler,xxxx-xxxx-xxxx-5810,04bbf49c-1ac4-4642-9fe1-b7ece6a0051a,Mon May 09 22:32:10 EDT 2022,Wed May 11 22:28:46 EDT 2022,Two Day,FUR-CH-7760-064,Furniture,Chairs,Manager's Chair - Indigo,4,139.1,12.13,11.32,557.2099999999999,50.14889999999999,DistributionCenter_44,90021,90021,Approved,Los Angeles,TO_BE_ADDED,CA,USA,Consumer,High,No,Yes,3,bf49c-1ac4,613-58-3389;716-48-6904;891-15-0570;605-94-1479,613-58-3389;716-48-6904,90021,Los Angeles,CA,34.029313,-118.24182,,DistributionCenter_44,Warehouse_14
